age,gender,country,job_role,seniority_level,years_experience,company_size,industry,work_mode,work_hours_per_week,meetings_per_day,team_size,sleep_hours_per_night,exercise_days_per_week,vacation_days_taken,therapy_access,uses_therapy,ai_tools_daily,manager_support_score,work_life_balance_score,job_satisfaction_score,social_support_score,deadline_pressure_score,autonomy_score,burnout_level,salary_relative
39,Male,UK,Data Analyst,Senior,18,Startup (1-50),SaaS / Cloud,Hybrid,49,1.6,5,4.0,4,9,1,0,1,7.8,7.4,4.1,4.6,5.5,4.8,High,0.6436519997163376
37,Male,Australia,Software Engineer,Senior,13,Small (51-200),E-commerce,Hybrid,35,5.2,18,6.9,5,14,0,0,1,4.9,7.9,4.0,4.2,6.7,6.8,Moderate,1.137528761129882
34,Male,Netherlands,Frontend Developer,Mid,11,Startup (1-50),E-commerce,On-site,45,3.9,7,4.9,1,3,0,0,1,5.2,5.8,4.9,2.3,6.6,5.2,Severe,0.6707634663376608
38,Male,USA,Data Analyst,Mid,16,Large (1001-5000),Fintech,Hybrid,46,2.4,27,6.9,4,16,0,0,1,6.8,4.3,2.2,4.7,6.9,6.3,Low,0.7230493898642505
25,Male,India,Data Analyst,Lead,3,Small (51-200),AI / ML Startup,Remote,42,6.9,13,4.7,1,12,0,0,0,4.8,4.9,5.2,5.6,5.6,1.0,Severe,0.962782656685407
37,Male,USA,DevOps Engineer,Junior,15,Enterprise (5000+),Healthcare Tech,On-site,48,4.3,57,7.0,2,11,0,0,1,8.2,5.8,6.5,7.5,6.0,7.1,Moderate,0.6547637249897227
33,Male,India,ML Engineer,Senior,12,Large (1001-5000),Fintech,On-site,54,5.9,5,6.1,4,14,0,0,1,5.7,5.2,2.0,7.8,8.6,6.0,Severe,0.973638031139535
28,Female,USA,ML Engineer,Mid,7,Startup (1-50),SaaS / Cloud,Hybrid,40,3.5,4,6.1,3,17,0,0,0,4.4,3.1,3.4,8.2,5.0,4.7,Low,0.9045116544590719
22,Male,USA,Software Engineer,Manager,1,Small (51-200),SaaS / Cloud,Hybrid,49,7.3,21,5.7,4,12,1,1,1,8.7,4.5,7.1,5.3,4.4,5.1,High,1.2798597126841829
22,Male,India,Software Engineer,Senior,0,Startup (1-50),Gaming,Remote,48,5.1,6,5.0,1,9,0,0,1,7.2,3.8,3.7,5.5,7.7,5.9,Severe,0.962782656685407
43,Male,India,Backend Developer,Principal,20,Large (1001-5000),AI / ML Startup,Hybrid,50,2.2,29,4.7,0,20,0,0,1,4.9,2.2,8.2,6.5,7.2,6.6,High,1.1120380380380621
43,Female,India,Product Manager,Manager,20,Enterprise (5000+),Fintech,Remote,48,5.9,39,7.1,2,7,0,0,1,4.1,5.3,3.9,5.5,9.6,5.0,Severe,1.4567142291314379
22,Male,UK,Software Engineer,Junior,1,Mid (201-1000),Gaming,On-site,39,2.6,26,4.3,4,27,1,0,1,3.7,4.0,2.4,5.8,7.3,3.1,Low,0.5070924088554793
22,Female,USA,Data Scientist,Junior,0,Startup (1-50),Consulting,Hybrid,53,7.4,3,4.9,3,12,1,0,0,3.9,5.4,3.9,5.6,4.5,5.2,Severe,0.6098990370362853
40,Male,France,Cloud Engineer,Senior,17,Small (51-200),Fintech,Hybrid,36,3.5,6,7.1,2,2,1,0,1,6.6,4.7,7.1,6.6,6.2,5.4,Low,1.1662426040313705
30,Female,USA,DevOps Engineer,Mid,10,Enterprise (5000+),SaaS / Cloud,Remote,42,2.1,23,6.5,2,7,0,0,1,6.1,6.1,6.2,6.1,5.8,5.4,Low,0.8110114750210093
26,Female,Netherlands,Full Stack Developer,Mid,7,Startup (1-50),AI / ML Startup,Hybrid,47,2.9,2,7.0,4,19,1,0,1,8.3,5.5,3.2,5.6,7.5,6.2,Low,0.7185908130742412
22,Male,USA,Backend Developer,Senior,2,Startup (1-50),Consulting,Hybrid,44,3.0,4,4.5,0,20,1,1,1,2.3,4.8,6.3,7.4,4.8,4.5,Moderate,1.0580297276881994
22,Male,Canada,DevOps Engineer,Senior,1,Small (51-200),Enterprise Software,Hybrid,49,0.0,17,6.7,0,7,1,0,1,7.4,4.7,2.6,4.9,8.0,5.1,Moderate,1.0848606095136375
40,Male,USA,Full Stack Developer,Manager,16,Mid (201-1000),E-commerce,Remote,51,7.2,10,8.4,3,12,1,0,1,6.1,5.1,6.6,4.5,4.9,8.3,Moderate,1.399886751302203
33,Female,Canada,Frontend Developer,Mid,8,Large (1001-5000),SaaS / Cloud,On-site,44,3.3,5,6.7,2,18,0,0,1,1.0,5.3,5.2,9.3,6.2,6.8,Low,0.9761002908635501
22,Non-binary,UK,Data Scientist,Mid,1,Small (51-200),Enterprise Software,Remote,48,1.0,5,7.0,1,9,0,0,1,5.2,3.3,3.6,4.9,6.7,10.0,Moderate,0.9191740887369687
26,Male,Canada,Data Analyst,Mid,3,Large (1001-5000),SaaS / Cloud,Remote,44,2.7,21,6.4,4,15,0,0,1,5.6,4.7,4.0,4.3,6.4,5.6,Low,0.7592331582361153
42,Male,Brazil,Frontend Developer,Mid,20,Mid (201-1000),Healthcare Tech,Remote,42,4.2,27,6.5,5,17,1,0,1,3.8,5.8,2.9,4.0,7.3,6.5,High,0.8398328228782779
33,Female,Singapore,Software Engineer,Principal,12,Large (1001-5000),Healthcare Tech,Remote,49,4.1,25,5.5,3,17,1,0,1,8.0,3.1,9.6,4.8,9.0,5.7,High,1.5576986742219912
22,Female,Germany,Software Engineer,Manager,0,Large (1001-5000),Consulting,Hybrid,57,5.8,22,7.3,2,20,1,0,1,6.0,5.7,5.2,8.2,6.8,6.0,High,1.4049645982300807
26,Male,USA,DevOps Engineer,Junior,4,Large (1001-5000),Healthcare Tech,On-site,49,3.7,27,5.8,5,0,0,0,0,6.4,7.9,5.7,5.6,7.3,2.6,Severe,0.6515441061974323
30,Male,Germany,QA Engineer,Senior,10,Small (51-200),Cybersecurity,Remote,51,4.5,6,5.1,5,4,1,1,1,3.6,3.4,6.3,5.9,5.7,5.2,Severe,0.7314408489762817
38,Male,India,Backend Developer,Lead,14,Large (1001-5000),Enterprise Software,Hybrid,48,7.8,17,5.4,4,13,0,0,0,4.1,6.0,3.3,6.0,7.9,6.3,Severe,0.9665134394800629
30,Male,India,Data Analyst,Manager,5,Small (51-200),SaaS / Cloud,On-site,50,8.0,23,6.1,3,10,1,0,0,8.8,4.3,2.9,9.1,5.7,3.4,High,0.962782656685407
41,Male,Singapore,Frontend Developer,Mid,21,Large (1001-5000),AI / ML Startup,Hybrid,41,5.5,19,5.9,6,11,1,0,1,5.7,6.9,5.6,8.5,6.6,6.5,Low,0.7736600823486797
33,Male,UK,Data Scientist,Senior,12,Mid (201-1000),Healthcare Tech,On-site,44,5.1,13,7.1,2,16,1,0,1,3.6,2.3,5.3,3.9,6.7,5.4,High,1.447949069557303
22,Male,Canada,Data Scientist,Junior,2,Large (1001-5000),E-commerce,Hybrid,45,7.3,13,6.7,3,2,1,0,1,9.2,4.6,3.9,5.0,4.8,8.0,High,0.6143158187582063
35,Male,USA,Software Engineer,Junior,14,Enterprise (5000+),Cybersecurity,Hybrid,42,4.3,45,6.2,1,5,0,0,1,8.3,7.4,5.2,5.7,6.1,4.3,Moderate,0.6428651338008236
30,Male,Germany,Data Scientist,Manager,8,Large (1001-5000),E-commerce,Hybrid,50,6.4,28,6.0,4,23,0,0,1,4.4,9.9,4.1,4.3,6.0,2.2,Severe,1.703451989167375
27,Male,USA,Full Stack Developer,Junior,4,Mid (201-1000),AI / ML Startup,On-site,47,4.3,23,6.2,2,14,1,0,1,4.4,7.4,6.7,5.4,3.3,5.5,High,0.6955426467040308
34,Male,Singapore,DevOps Engineer,Lead,11,Large (1001-5000),AI / ML Startup,Hybrid,53,6.0,12,6.5,3,5,1,0,0,5.2,2.1,6.7,8.6,8.0,5.7,Severe,1.5702464091416337
29,Female,USA,ML Engineer,Manager,7,Large (1001-5000),AI / ML Startup,Hybrid,49,3.7,23,4.7,3,8,0,0,0,5.4,8.0,7.9,3.2,7.6,5.5,Severe,1.57480479074313
32,Male,USA,Data Analyst,Senior,10,Large (1001-5000),Fintech,Remote,35,5.0,28,6.9,1,7,0,0,1,6.1,4.1,4.4,3.6,5.7,6.8,High,0.8524815648999666
27,Male,India,QA Engineer,Senior,5,Startup (1-50),Cybersecurity,Hybrid,50,2.4,8,7.4,2,13,0,0,0,2.0,6.2,3.6,6.4,1.3,3.9,Low,0.962782656685407
27,Male,Singapore,ML Engineer,Manager,6,Startup (1-50),Cybersecurity,Remote,48,7.4,7,7.0,1,22,0,0,1,10.0,4.4,3.7,6.0,5.0,3.9,High,1.348050183949704
39,Female,India,Product Manager,Mid,18,Enterprise (5000+),Fintech,Remote,45,3.9,27,5.6,3,13,0,0,1,7.7,5.7,1.0,6.4,6.3,7.9,Moderate,0.962782656685407
32,Male,Germany,Software Engineer,Mid,12,Startup (1-50),Gaming,Remote,42,3.8,3,5.9,3,17,0,0,1,5.2,4.3,3.6,5.4,7.0,4.9,High,0.7607281965020535
34,Male,India,Cloud Engineer,Mid,12,Enterprise (5000+),AI / ML Startup,On-site,48,2.6,52,7.8,5,13,0,0,1,6.0,4.8,3.4,7.1,9.7,5.3,Low,0.962782656685407
27,Male,UK,Full Stack Developer,Principal,6,Enterprise (5000+),E-commerce,Hybrid,37,5.7,51,5.3,3,17,1,0,0,7.5,4.6,7.9,5.3,7.5,6.2,Moderate,1.822712358148605
38,Male,USA,DevOps Engineer,Lead,19,Startup (1-50),Fintech,Hybrid,49,8.7,6,8.3,0,22,1,0,1,8.5,6.0,7.5,5.6,6.2,7.7,High,1.0460436468582053
32,Female,USA,Full Stack Developer,Mid,10,Small (51-200),Fintech,Remote,52,4.4,12,4.8,4,11,1,0,1,3.8,4.9,3.9,3.6,6.3,5.9,Severe,0.8350448794297637
29,Male,USA,Data Analyst,Senior,7,Mid (201-1000),E-commerce,Hybrid,43,5.4,28,4.1,2,24,1,1,0,6.4,7.1,8.6,6.7,5.4,7.4,High,0.9252204525062221
40,Male,USA,Software Engineer,Mid,20,Enterprise (5000+),Fintech,Remote,50,5.3,33,6.2,5,11,0,0,1,5.3,7.0,4.0,3.9,5.2,5.2,High,0.7750269856386989
29,Male,USA,Backend Developer,Junior,5,Small (51-200),SaaS / Cloud,On-site,40,5.0,23,6.6,3,0,1,0,1,8.7,6.0,5.2,5.8,5.5,6.8,Moderate,0.577037927841061
32,Female,USA,ML Engineer,Principal,12,Small (51-200),Gaming,Hybrid,50,4.2,22,6.3,0,23,1,0,1,9.2,4.2,4.6,4.4,7.1,5.7,Moderate,1.8799599099178455
23,Male,USA,Data Scientist,Manager,0,Enterprise (5000+),SaaS / Cloud,Hybrid,54,7.1,56,4.9,3,7,0,0,1,5.3,4.6,7.6,5.1,7.6,8.3,Severe,1.6545253517087541
27,Male,UK,Backend Developer,Lead,5,Mid (201-1000),SaaS / Cloud,On-site,47,6.0,9,5.8,2,14,0,0,1,5.5,2.9,3.3,9.2,5.2,8.4,Severe,1.20199514969374
36,Male,UK,Software Engineer,Mid,14,Mid (201-1000),Social Media / AdTech,On-site,48,3.5,21,6.5,4,12,0,0,1,9.2,2.2,7.8,8.1,3.2,5.2,Low,0.8446275561959897
31,Male,USA,DevOps Engineer,Manager,7,Large (1001-5000),AI / ML Startup,Remote,45,3.6,24,4.9,0,18,1,1,1,6.2,6.0,7.0,5.0,6.1,4.3,Severe,1.2727992986478287
32,Male,USA,Data Scientist,Lead,11,Enterprise (5000+),E-commerce,Remote,52,6.9,41,6.5,4,11,0,0,1,8.1,5.6,6.1,3.9,8.1,7.2,Severe,1.73981900281212
30,Male,UK,ML Engineer,Senior,8,Mid (201-1000),Healthcare Tech,Hybrid,45,4.2,14,4.6,0,17,0,0,1,4.0,6.1,3.9,6.4,4.4,7.2,Severe,1.2648994271526532
31,Male,Brazil,Product Manager,Senior,10,Mid (201-1000),SaaS / Cloud,On-site,52,4.4,11,8.0,1,16,0,0,1,7.5,5.4,5.4,4.8,5.7,8.4,Low,1.110951853923958
27,Male,Netherlands,Data Analyst,Junior,6,Mid (201-1000),AI / ML Startup,Hybrid,42,3.7,7,7.7,3,8,0,0,1,2.6,6.5,3.8,3.2,7.2,7.2,Moderate,0.5023880959724831
28,Male,Australia,Data Scientist,Mid,6,Large (1001-5000),E-commerce,Hybrid,37,2.5,22,6.9,0,16,1,0,0,1.0,5.4,4.7,7.9,5.6,7.6,Moderate,0.9301530291527295
29,Male,Canada,Software Engineer,Principal,6,Enterprise (5000+),Healthcare Tech,On-site,48,4.5,51,7.6,3,21,0,0,1,7.5,3.3,7.3,3.0,7.3,8.3,Low,1.6408645277190044
29,Male,USA,Backend Developer,Senior,7,Enterprise (5000+),Fintech,Remote,54,3.7,24,5.3,7,27,0,0,1,8.9,3.3,8.0,4.5,7.3,8.1,Moderate,1.2320903686463966
34,Female,Netherlands,Backend Developer,Mid,11,Mid (201-1000),Enterprise Software,Hybrid,45,4.4,17,6.4,4,1,0,0,1,7.8,5.6,2.5,5.7,5.9,5.0,High,0.8856599743898905
34,Male,Brazil,Software Engineer,Senior,14,Mid (201-1000),Fintech,On-site,44,3.7,24,6.5,3,7,0,0,1,6.9,6.1,5.8,5.7,8.4,4.2,Low,1.029467074284193
40,Male,UK,Data Scientist,Senior,15,Small (51-200),Enterprise Software,Remote,44,6.0,15,7.0,4,10,0,0,1,4.1,4.2,8.0,7.8,8.7,7.8,Low,1.2515311400671418
36,Male,USA,Product Manager,Manager,12,Mid (201-1000),Healthcare Tech,On-site,46,6.3,8,6.2,1,14,0,0,1,3.4,5.4,6.7,7.7,3.1,3.4,Severe,1.832907980937037
25,Male,Canada,Data Analyst,Lead,5,Large (1001-5000),AI / ML Startup,On-site,49,6.6,11,5.8,5,21,1,0,0,7.3,6.6,5.7,6.6,5.7,4.8,Low,1.1589423277430853
26,Male,Canada,QA Engineer,Junior,3,Enterprise (5000+),Cybersecurity,Hybrid,36,4.3,30,5.7,2,16,0,0,1,3.3,6.8,3.4,6.3,7.2,8.5,Low,0.5014844873926901
38,Male,Brazil,ML Engineer,Lead,16,Mid (201-1000),Fintech,Remote,53,8.9,27,4.3,2,4,0,0,1,6.6,8.2,4.3,4.6,10.0,7.0,Severe,1.3127636812616081
36,Male,Canada,ML Engineer,Mid,14,Large (1001-5000),Fintech,Hybrid,54,4.6,22,6.3,7,16,1,0,1,5.7,4.4,6.4,5.9,3.8,3.8,Moderate,1.0904636085930302
38,Female,USA,ML Engineer,Senior,16,Mid (201-1000),Cybersecurity,Hybrid,50,4.7,11,8.7,5,5,1,1,0,6.9,5.5,7.7,7.2,6.9,4.3,Low,1.2180395322865643
31,Male,Germany,DevOps Engineer,Lead,9,Large (1001-5000),Cybersecurity,Remote,54,8.1,27,7.3,4,9,1,1,0,7.3,2.1,5.4,7.5,4.5,9.2,Severe,1.5034455876026032
29,Female,UK,Data Scientist,Junior,9,Small (51-200),Cybersecurity,Hybrid,44,5.9,9,4.5,4,18,0,0,0,5.0,4.3,5.4,6.5,7.7,3.9,Severe,0.6830461419126298
33,Male,Netherlands,Cloud Engineer,Mid,13,Small (51-200),Healthcare Tech,Hybrid,48,2.2,7,5.2,2,15,0,0,1,6.3,7.6,4.2,3.6,6.9,9.6,Moderate,0.9775467571432577
22,Male,India,Software Engineer,Mid,4,Mid (201-1000),E-commerce,On-site,46,0.9,18,7.6,4,18,0,0,1,4.8,7.9,1.7,5.7,6.4,6.7,Low,0.962782656685407
30,Female,USA,Data Scientist,Senior,8,Small (51-200),Fintech,Remote,42,2.5,10,7.7,0,4,0,0,0,6.9,5.2,5.0,6.0,6.8,9.4,Low,1.1802002625130432
45,Male,USA,Product Manager,Junior,24,Mid (201-1000),Social Media / AdTech,Remote,49,5.7,7,7.2,3,9,0,0,1,4.1,7.7,6.3,4.3,4.0,8.3,Moderate,0.7852720226109055
29,Male,UK,ML Engineer,Senior,8,Large (1001-5000),Fintech,On-site,45,0.0,20,7.0,2,5,1,1,1,2.6,3.6,6.0,8.9,7.7,5.9,Low,1.4016056743275298
31,Male,Brazil,Cybersecurity Engineer,Mid,9,Mid (201-1000),Cybersecurity,Remote,50,5.3,15,7.0,3,18,0,0,1,7.6,4.8,4.5,5.0,5.3,4.9,Moderate,0.8398328228782779
30,Male,USA,Frontend Developer,Mid,8,Mid (201-1000),SaaS / Cloud,Hybrid,44,3.4,26,6.9,4,7,0,0,0,1.0,4.6,5.3,10.0,7.7,5.6,Low,0.8081593127213174
42,Male,India,Cybersecurity Engineer,Mid,19,Enterprise (5000+),Fintech,On-site,46,2.2,26,6.7,4,7,0,0,0,4.1,5.8,2.6,5.7,8.4,5.7,High,0.962782656685407
23,Female,Germany,Product Manager,Junior,2,Enterprise (5000+),Healthcare Tech,Hybrid,48,2.8,46,4.9,4,15,1,0,1,6.6,4.5,1.3,4.5,3.0,1.7,High,0.7782762496349588
36,Male,Singapore,Cloud Engineer,Junior,12,Mid (201-1000),Fintech,On-site,50,4.4,8,8.1,6,7,0,0,0,8.5,5.1,1.0,8.0,7.5,3.8,Low,0.6013430518683723
28,Male,India,Software Engineer,Senior,7,Enterprise (5000+),E-commerce,Hybrid,51,4.1,49,5.5,4,12,1,1,1,5.1,5.5,3.6,8.1,7.3,3.5,High,0.9658635611868003
26,Female,UK,Data Scientist,Mid,4,Large (1001-5000),Cybersecurity,Hybrid,41,4.4,23,5.3,3,14,0,0,1,6.0,6.4,2.3,5.9,7.1,5.7,High,1.067150309581403
22,Male,Australia,DevOps Engineer,Mid,2,Startup (1-50),Fintech,On-site,36,4.7,7,5.5,0,15,1,0,1,5.4,6.1,2.4,6.4,6.0,6.6,Moderate,0.7350220059335841
43,Male,USA,Product Manager,Senior,21,Small (51-200),Cybersecurity,Remote,54,5.4,9,7.1,5,6,0,0,0,2.6,4.6,5.4,3.9,3.9,4.8,Severe,1.0976187902836174
36,Male,USA,Data Scientist,Junior,17,Small (51-200),Healthcare Tech,Hybrid,39,2.8,6,6.6,4,22,0,0,1,3.1,6.9,4.2,3.9,7.5,6.1,Moderate,0.6391293261260736
22,Male,France,Data Analyst,Junior,2,Large (1001-5000),Healthcare Tech,On-site,41,5.4,6,6.8,4,17,0,0,1,3.6,6.5,6.1,3.8,6.5,4.4,Moderate,0.5409664884066009
22,Male,India,ML Engineer,Lead,0,Small (51-200),Cybersecurity,Remote,49,8.7,6,6.7,0,12,1,0,1,5.0,5.0,1.3,4.4,6.7,7.9,Severe,1.1615732057245263
26,Male,Brazil,DevOps Engineer,Junior,6,Small (51-200),E-commerce,On-site,49,2.6,19,6.5,4,12,0,0,1,5.6,3.4,4.6,5.9,7.0,7.7,Moderate,0.8398328228782779
34,Male,Germany,Data Scientist,Manager,10,Large (1001-5000),Gaming,On-site,48,4.6,21,6.1,4,12,0,0,1,5.2,3.7,7.7,4.3,8.4,6.8,Severe,1.3766514660066216
30,Female,India,Software Engineer,Senior,8,Mid (201-1000),SaaS / Cloud,Remote,44,4.7,14,5.9,3,19,0,0,1,4.8,3.7,3.0,6.9,5.1,4.1,High,0.962782656685407
25,Male,UK,Product Manager,Mid,6,Mid (201-1000),Gaming,On-site,41,3.5,25,6.3,2,2,1,0,1,5.0,3.0,4.4,7.3,5.4,5.7,Low,0.9558156047316873
30,Female,Singapore,Backend Developer,Mid,7,Mid (201-1000),Fintech,Remote,58,2.2,19,7.0,2,11,0,0,1,6.0,4.2,4.6,4.8,7.0,5.0,High,0.726599581713209
40,Male,India,Backend Developer,Mid,18,Small (51-200),Fintech,Remote,50,2.9,23,6.8,2,19,1,0,1,7.1,4.9,3.5,6.2,8.2,6.0,Low,0.962782656685407
35,Female,India,Data Scientist,Mid,11,Mid (201-1000),Healthcare Tech,Hybrid,44,3.8,16,6.6,3,20,0,0,1,4.9,9.1,1.0,5.0,6.0,3.7,Moderate,0.962782656685407
22,Male,India,Backend Developer,Junior,0,Enterprise (5000+),Healthcare Tech,Hybrid,40,2.9,56,5.8,5,21,0,0,1,3.5,7.0,1.9,5.0,9.6,5.4,Low,0.962782656685407
24,Female,Germany,Data Analyst,Principal,0,Mid (201-1000),Cybersecurity,On-site,41,3.1,20,5.8,3,13,0,0,1,2.7,1.9,7.6,7.2,5.6,3.6,Low,1.339850482961764
30,Male,USA,Software Engineer,Mid,6,Mid (201-1000),Consulting,Remote,50,2.7,5,6.3,3,13,1,1,1,6.9,7.2,6.3,5.5,7.3,8.9,High,0.7162339468229619
32,Male,USA,DevOps Engineer,Lead,12,Enterprise (5000+),SaaS / Cloud,Hybrid,49,4.0,47,5.2,1,12,0,0,1,4.0,4.7,4.8,6.3,3.4,5.3,Severe,1.3820651114111828
40,Male,Germany,Frontend Developer,Mid,18,Startup (1-50),Healthcare Tech,Hybrid,43,1.6,7,5.0,4,12,0,0,1,6.9,4.1,2.9,5.2,6.3,8.1,Moderate,0.7792748203198291
31,Male,Netherlands,Software Engineer,Mid,9,Mid (201-1000),SaaS / Cloud,On-site,47,4.4,15,5.9,7,19,1,1,0,6.8,5.8,4.7,6.5,5.8,2.7,Low,0.7587316219424426
35,Male,Australia,Data Scientist,Junior,13,Startup (1-50),Cybersecurity,On-site,45,5.8,4,7.7,3,14,0,0,1,7.3,5.2,4.9,6.2,6.1,6.5,Low,0.6965787711713505
22,Male,UK,Software Engineer,Junior,0,Mid (201-1000),Consulting,Remote,52,1.2,17,7.3,7,8,0,0,1,7.3,4.7,3.3,3.7,4.0,6.7,Low,0.6086124219208956
28,Non-binary,India,Software Engineer,Junior,7,Large (1001-5000),Fintech,Remote,47,2.9,14,5.7,7,9,0,0,1,7.9,5.8,5.2,3.7,8.2,8.7,Moderate,0.962782656685407
36,Male,India,ML Engineer,Manager,13,Startup (1-50),Consulting,On-site,49,3.3,3,4.8,0,22,0,0,1,6.0,3.3,2.9,2.3,8.6,7.1,Severe,1.1376961958387282
44,Male,USA,Backend Developer,Junior,21,Large (1001-5000),SaaS / Cloud,Hybrid,48,2.1,27,6.2,6,15,0,0,1,6.3,2.8,1.7,4.9,7.0,5.4,Low,0.5269676062424803
22,Female,Germany,ML Engineer,Senior,2,Enterprise (5000+),Healthcare Tech,On-site,40,2.2,38,5.7,3,17,1,0,1,9.0,6.9,2.0,6.9,6.1,7.2,Low,1.3952833336633494
30,Female,USA,Backend Developer,Manager,6,Enterprise (5000+),Fintech,Remote,44,3.7,25,6.3,2,12,1,1,0,5.3,8.1,7.1,4.1,7.3,7.7,Low,1.6432129411151906
22,Female,India,Frontend Developer,Lead,0,Startup (1-50),E-commerce,Remote,52,6.1,2,7.1,0,14,1,1,1,5.8,4.8,5.2,4.0,9.7,5.5,Severe,0.962782656685407
30,Prefer not to say,USA,ML Engineer,Senior,7,Startup (1-50),Cybersecurity,Remote,47,5.3,4,6.0,0,0,0,0,1,3.8,2.8,3.2,5.1,7.1,5.6,Severe,1.262221801039462
38,Male,India,Frontend Developer,Mid,17,Mid (201-1000),AI / ML Startup,Remote,45,6.0,27,7.5,5,7,1,1,0,5.8,5.9,1.0,3.3,5.9,4.2,Low,0.962782656685407
37,Male,USA,Software Engineer,Junior,14,Startup (1-50),Enterprise Software,Remote,51,5.5,3,6.2,6,29,0,0,1,9.9,3.4,5.4,6.7,3.4,7.1,Low,0.5309921297328432
31,Male,India,Software Engineer,Mid,8,Large (1001-5000),Healthcare Tech,Remote,39,3.1,9,5.7,6,17,0,0,0,6.2,2.8,1.6,7.4,5.7,10.0,Low,0.962782656685407
29,Male,UK,Data Scientist,Junior,4,Startup (1-50),Consulting,On-site,46,3.8,6,5.9,1,10,1,0,1,8.2,4.6,3.3,5.1,6.8,6.0,Severe,0.6603708195144203
49,Male,Canada,ML Engineer,Lead,25,Small (51-200),E-commerce,On-site,53,5.4,11,6.9,2,14,1,0,0,2.2,3.1,6.7,6.5,8.3,7.4,High,1.5944335563804033
29,Male,India,Software Engineer,Mid,6,Startup (1-50),AI / ML Startup,Remote,51,1.7,2,7.7,6,12,1,1,1,10.0,6.3,4.2,1.0,6.8,5.5,Low,0.962782656685407
27,Female,India,Data Scientist,Senior,2,Enterprise (5000+),AI / ML Startup,Hybrid,46,0.0,48,6.1,2,9,0,0,1,8.6,3.9,5.9,7.4,6.6,5.1,Low,0.962782656685407
27,Male,Germany,Software Engineer,Senior,4,Startup (1-50),SaaS / Cloud,On-site,41,3.2,7,7.6,4,6,0,0,1,6.0,2.4,2.7,3.9,7.3,7.9,Moderate,1.0954198636115389
22,Male,USA,Backend Developer,Mid,2,Small (51-200),E-commerce,Hybrid,43,1.0,12,7.7,2,10,0,0,1,5.4,3.1,3.4,6.9,6.0,6.0,Low,0.7334519081904278
34,Male,India,Data Analyst,Manager,13,Small (51-200),SaaS / Cloud,Remote,57,5.8,14,6.8,0,6,1,0,1,4.1,6.9,2.3,4.4,9.2,1.0,Severe,0.962782656685407
36,Male,India,Full Stack Developer,Lead,14,Large (1001-5000),Consulting,Hybrid,56,6.0,10,5.4,3,18,0,0,0,5.9,3.7,4.6,4.3,5.5,4.0,Severe,0.962782656685407
35,Female,USA,Data Scientist,Mid,15,Small (51-200),Enterprise Software,On-site,49,1.9,18,5.1,4,7,1,1,1,4.9,6.9,4.6,5.3,4.3,6.9,Moderate,0.7211333667242734
36,Male,India,ML Engineer,Junior,13,Large (1001-5000),Fintech,On-site,58,4.6,13,7.1,7,9,1,1,1,6.4,4.8,1.5,5.3,6.1,3.6,Severe,0.962782656685407
27,Male,USA,Full Stack Developer,Manager,6,Enterprise (5000+),Gaming,Hybrid,50,6.5,42,5.0,2,21,0,0,0,8.0,6.9,4.3,6.4,9.2,5.0,Severe,1.1809964182470063
30,Non-binary,Australia,Software Engineer,Junior,8,Startup (1-50),SaaS / Cloud,Hybrid,46,6.2,8,6.1,6,16,1,0,1,3.4,7.3,3.0,7.6,6.9,7.7,Moderate,0.5372453764244678
39,Male,Netherlands,Software Engineer,Mid,18,Small (51-200),Enterprise Software,Remote,49,0.8,24,4.8,2,7,0,0,1,6.7,4.8,3.2,5.0,6.8,5.0,High,0.8543611960108047
28,Male,India,Software Engineer,Mid,8,Enterprise (5000+),Gaming,On-site,46,3.3,37,7.3,2,25,0,0,1,6.1,4.7,3.6,8.5,8.9,4.6,Low,0.962782656685407
27,Male,Germany,Frontend Developer,Junior,4,Startup (1-50),Social Media / AdTech,Hybrid,47,2.6,2,5.8,2,5,1,1,1,8.5,6.9,7.7,5.4,4.8,4.8,Low,0.48710765115628774
38,Male,UK,Data Scientist,Mid,15,Enterprise (5000+),AI / ML Startup,Remote,44,4.9,52,9.1,6,11,1,0,0,5.9,2.7,4.0,2.8,9.2,5.4,Low,1.1283398362917951
25,Male,Australia,Software Engineer,Mid,1,Large (1001-5000),E-commerce,Remote,43,4.7,6,7.7,2,16,0,0,1,7.2,7.2,8.2,9.0,4.9,7.4,Low,1.0485029388501055
23,Female,Canada,ML Engineer,Manager,1,Enterprise (5000+),Cybersecurity,On-site,51,5.7,57,4.6,4,14,0,0,0,6.7,6.8,8.0,5.4,8.4,4.2,Severe,1.9265210620458295
24,Male,India,Backend Developer,Mid,2,Mid (201-1000),Enterprise Software,Hybrid,41,5.0,18,6.7,1,7,1,0,0,6.1,6.3,1.2,4.9,7.5,5.8,Moderate,0.962782656685407
50,Male,Singapore,Full Stack Developer,Senior,25,Large (1001-5000),E-commerce,On-site,46,3.1,6,6.9,3,12,0,0,1,7.2,2.8,6.5,6.0,4.7,6.1,Low,0.9700724008993149
38,Non-binary,UK,Cloud Engineer,Junior,14,Mid (201-1000),Fintech,Remote,50,3.0,21,5.6,3,13,1,0,1,5.1,4.0,1.7,3.0,5.4,9.0,High,0.6253086792091294
35,Male,Australia,Data Scientist,Junior,13,Mid (201-1000),AI / ML Startup,Remote,47,2.5,8,6.5,3,14,0,0,1,8.1,4.0,5.3,7.9,8.2,8.4,Low,0.5430633690178996
